EMPLOYEECODE,applied_day_of_week,applied_month,LVREASON,ADNLINFO,HALFDAY,LEAVECODE,leave_days,ELBALANCE,HPLBALANCE,total_past_leaves,approval_status
VS14022,,,UNKNOWN,NONE,NO,CCL,9,119.0,58.0,71,1
VS14022,,,UNKNOWN,NONE,NO,CMC,3,119.0,58.0,71,1
VS14022,,,UNKNOWN,NONE,NO,EL,5,150.0,88.0,71,1
VS14022,,,UNKNOWN,NONE,NO,EL,5,145.0,88.0,71,1
VS14022,,,UNKNOWN,NONE,NO,CMC,3,145.0,82.0,71,1
VS14022,,,UNKNOWN,NONE,NO,EL,4,130.0,68.0,71,1
VS14022,,,UNKNOWN,NONE,NO,EL,5,140.0,78.0,71,1
VS14022,4.0,1.0,Going Home town,NONE,NO,EL,2,293.0,138.0,71,1
VS14022,4.0,12.0,going home,NONE,NO,EL,3,295.0,138.0,71,1
VS14022,5.0,11.0,GOING HOME,NONE,NO,EL,4,298.0,138.0,71,1
VS14022,3.0,5.0,NTVE,TO GOTO NATIVE,NO,EL,5,305.0,168.0,71,1
VS14022,6.0,9.0,NTVE,TO GOTO NATIVE,NO,CL,1,312.0,178.0,71,1
VS14022,2.0,4.0,NTVE,TO GOTO NATIVE,NO,SCL,1,315.0,168.0,71,1
VS14022,2.0,4.0,NTVE,TO GOTO NATIVE,NO,EL,3,312.0,168.0,71,1
VS14022,4.0,4.0,PWRK,PERSONAL WORK,NO,EL,2,310.0,168.0,71,1
VS14022,6.0,10.0,NTVE,TO GOTO NATIVE,NO,EL,2,308.0,158.0,71,1
VS14022,2.0,9.0,NTVE,TO GOTO NATIVE,NO,CL,2,312.0,178.0,71,1
VS14022,2.0,9.0,NTVE,TO GOTO NATIVE,NO,CL,1,312.0,178.0,71,1
VS14022,6.0,12.0,NTVE,TO GOTO NATIVE,NO,EL,5,303.0,158.0,71,1
VS14022,6.0,12.0,NTVE,TO GOTO NATIVE,NO,SCL,1,303.0,158.0,71,1
VS14022,7.0,8.0,NTVE,TO GOTO NATIVE,NO,CL,2,312.0,178.0,71,1
VS14022,2.0,8.0,NTVE,TO GOTO NATIVE,NO,EL,3,312.0,178.0,71,1
VS14022,2.0,1.0,NTVE,TO GOTO NATIVE,NO,CL,1,315.0,168.0,71,1
VS14022,2.0,1.0,NTVE,TO GOTO NATIVE,NO,CL,1,315.0,168.0,71,1
VS14099,3.0,5.0,medical,NONE,NO,CMC,1,125.0,115.0,23,1
VS14099,6.0,8.0,FATHERS SURGERY,NONE,NO,EL,2,95.0,65.0,23,1
VS14099,6.0,4.0,preparation for sr asst exam,NONE,NO,EL,3,82.0,55.0,23,1
VS14099,6.0,2.0,muscle spasm,NONE,NO,CMC,1,85.0,55.0,23,1
VS14099,2.0,8.0,fathers medical issue,NONE,NO,EL,1,94.0,65.0,23,1
VS14099,6.0,7.0,PWRK,PERSONAL WORK,NO,CL,1,136.0,125.0,23,1
VS14099,6.0,10.0,PWRK,PERSONAL WORK,NO,EL,1,122.0,125.0,23,1
VS14099,6.0,10.0,NTVE,TO GOTO NATIVE,NO,EL,2,92.0,95.0,23,1
VS14099,6.0,10.0,SMTR,MEDICAL TREATMENT,NO,EL,4,130.0,125.0,23,1
VS14099,4.0,12.0,NTVE,TO GOTO NATIVE,NO,EL,3,87.0,95.0,23,1
VS14099,4.0,12.0,PWRK,PERSONAL WORK,NO,EL,1,90.0,95.0,23,1
VS14099,4.0,12.0,SMTR,MEDICAL TREATMENT,NO,EL,1,91.0,95.0,23,1
VS14099,3.0,5.0,PWRK,PERSONAL WORK,NO,CL,1,125.0,115.0,23,1
VS14099,5.0,4.0,PWRK,PERSONAL WORK,NO,CL,1,127.0,117.0,23,1
VS14099,3.0,9.0,PWRK,PERSONAL WORK,NO,EL,2,128.0,125.0,23,1
VS14099,3.0,9.0,PWRK,PERSONAL WORK,NO,EL,5,123.0,125.0,23,1
VS14099,3.0,9.0,PWRK,PERSONAL WORK,NO,SCL,2,123.0,125.0,23,1
VS14099,3.0,4.0,PWRK,PERSONAL WORK,NO,EL,2,125.0,117.0,23,1
VS14099,2.0,5.0,NTVE,TO GOTO NATIVE,NO,CL,2,125.0,115.0,23,1
VS14099,2.0,5.0,NTVE,TO GOTO NATIVE,NO,EL,4,121.0,115.0,23,1
VS14099,2.0,7.0,PWRK,PERSONAL WORK,NO,EL,1,135.0,125.0,23,1
VS14099,2.0,7.0,PWRK,PERSONAL WORK,NO,EL,1,134.0,125.0,23,1
VS14099,6.0,3.0,SMTR,MEDICAL TREATMENT,NO,CMC,2,127.0,117.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,5,94.0,83.0,23,1
VS14429,,,UNKNOWN,NONE,NO,LEC,10,84.0,83.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,19,49.0,47.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,5,59.0,57.0,23,1
VS14429,,,UNKNOWN,NONE,NO,LCL,2,64.0,57.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,2,74.0,63.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,5,69.0,63.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,2,23.0,7.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,3,23.0,1.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,18,20.0,11.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,5,50.0,21.0,23,0
VS14429,,,UNKNOWN,NONE,NO,CMC,2,50.0,27.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,12,38.0,27.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,3,109.0,47.0,23,1
VS14429,,,UNKNOWN,NONE,NO,LEC,1,99.0,47.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,4,110.0,57.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,2,8.0,1.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,3,99.0,87.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,15,99.0,57.0,23,1
VS14429,,,UNKNOWN,NONE,NO,CMC,12,114.0,43.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,5,109.0,43.0,23,1
VS14429,,,UNKNOWN,NONE,NO,EL,5,104.0,43.0,23,1
VS14429,,,UNKNOWN,NONE,NO,LEC,9,94.0,43.0,23,1
VS14433,3.0,5.0,PERSONAL WORK,NONE,NO,EL,5,24.0,50.0,4,1
VS14433,5.0,5.0,PERSONAL WORK,NONE,NO,EL,2,48.0,70.0,4,1
VS14433,3.0,10.0,PERSONAL WORK,NONE,NO,EL,4,35.0,60.0,4,1
VS14433,4.0,5.0,PERSONAL WORK,NONE,NO,EL,5,43.0,70.0,4,1
VS14438,,,UNKNOWN,NONE,NO,EL,11,117.0,100.0,40,1
VS14438,,,UNKNOWN,NONE,NO,LEC,1,68.0,60.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,5,17.0,20.0,40,1
VS14438,,,UNKNOWN,NONE,NO,CMC,10,12.0,0.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,5,12.0,20.0,40,1
VS14438,,,UNKNOWN,NONE,NO,ELM,3,9.0,0.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,9,15.0,10.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,8,7.0,10.0,40,1
VS14438,,,UNKNOWN,NONE,NO,CMC,5,58.0,40.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,10,48.0,40.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,7,23.0,20.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,10,28.0,30.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,5,112.0,100.0,40,1
VS14438,,,UNKNOWN,NONE,NO,CMC,2,127.0,106.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,9,139.0,116.0,40,0
VS14438,,,UNKNOWN,NONE,NO,EL,3,130.0,116.0,40,1
VS14438,,,UNKNOWN,NONE,NO,CMC,26,137.0,64.0,40,1
VS14438,,,UNKNOWN,NONE,NO,EL,2,137.0,116.0,40,1
VS14438,6.0,9.0,personal reason,NONE,NO,EL,1,166.0,80.0,40,1
VS14438,6.0,9.0,not well,NONE,NO,EL,1,165.0,80.0,40,1
VS14438,6.0,10.0,medical,NONE,NO,ELM,32,148.0,0.0,40,1
VS14438,4.0,10.0,MEDICAL,NONE,NO,CMC,45,180.0,0.0,40,1
VS14438,4.0,6.0,not well,NONE,NO,CMC,2,152.0,70.0,40,1
VS14438,4.0,12.0,yhai trek,NONE,NO,EL,8,210.0,80.0,40,0
VS14438,6.0,6.0,LTC TO DEHRADUN,NONE,NO,TRK,8,210.0,110.0,40,1
VS14438,4.0,9.0,SMTR,MEDICAL TREATMENT,NO,CL,1,181.0,10.0,40,1
VS14438,2.0,4.0,SMTR,MEDICAL TREATMENT,NO,CL,3,202.0,110.0,40,1
VS14438,6.0,10.0,OTHR,OTHERS,NO,SCL,1,181.0,10.0,40,1
VS14438,3.0,9.0,PWRK,PERSONAL WORK,Y,CL,1,181.0,10.0,40,1
VS14438,2.0,12.0,OTHR,OTHERS,Y,CL,1,157.0,5.0,40,1
VS14438,4.0,10.0,SMTR,MEDICAL TREATMENT,NO,CMC,5,175.0,0.0,40,1
VS14438,4.0,10.0,SMTR,MEDICAL TREATMENT,NO,ELM,6,169.0,0.0,40,1
VS14438,3.0,10.0,SMTR,MEDICAL TREATMENT,NO,CMC,60,163.0,120.0,40,0
VS14438,3.0,10.0,SMTR,MEDICAL TREATMENT,NO,ELM,18,181.0,0.0,40,0
VS14438,5.0,7.0,SMTR,MEDICAL TREATMENT,NO,CMC,55,181.0,120.0,40,0
VS14438,5.0,7.0,SMTR,MEDICAL TREATMENT,NO,EMC,23,181.0,120.0,40,0
VS14438,4.0,10.0,OTHR,OTHERS,NO,SCL,1,181.0,120.0,40,1
VS14438,4.0,9.0,SMTR,MEDICAL TREATMENT,NO,ELM,12,175.0,10.0,40,0
VS14438,4.0,9.0,OTHR,OTHERS,NO,CL,1,193.0,10.0,40,1
VS14438,4.0,9.0,OTHR,OTHERS,NO,CL,1,193.0,10.0,40,1
VS15119,4.0,4.0,PERSONAL,NONE,NO,EL,5,97.0,114.0,99,1
VS15119,3.0,1.0,VISIT TO NATIVE,NONE,NO,EL,2,118.0,144.0,99,1
VS15119,7.0,1.0,PERSONAL,NONE,NO,EL,5,178.0,182.0,99,1
VS15119,6.0,11.0,TO TAKE OF CHILD ATER SURGERY,NONE,NO,CCL,44,34.0,30.0,99,1
VS15119,6.0,11.0,HOME AFFAIRS,NONE,NO,EL,5,34.0,30.0,99,1
VS15119,3.0,1.0,HOME AFFAIRS,NONE,NO,EL,1,33.0,30.0,99,1
VS15119,4.0,10.0,VISITING NATIVE,NONE,NO,EL,4,262.0,246.0,99,1
VS15119,6.0,5.0,VISITING NATIVE PLACE,NONE,NO,EL,5,33.0,40.0,99,1
VS15119,2.0,3.0,MEDICAL GROUNDS,NONE,NO,CMC,3,153.0,162.0,99,1
VS15119,6.0,12.0,TAKE CARE OF SON,NONE,NO,CCL,5,139.0,158.0,99,1
VS15119,5.0,6.0,PERSONAL,NONE,NO,EL,3,89.0,114.0,99,1
VS15119,3.0,3.0,not well,NONE,NO,CMC,1,254.0,236.0,99,1
VS15119,3.0,1.0,VISIT TO NATIVE,NONE,NO,EL,3,64.0,84.0,99,1
VS15119,5.0,9.0,PERSONAL,NONE,NO,EL,5,43.0,50.0,99,1
VS15119,2.0,5.0,VISIT TO NATIVE,NONE,NO,EL,5,128.0,154.0,99,1
VS15119,2.0,1.0,TAKE CARE OF MINOR CHILD,NONE,NO,CCL,200,14.0,10.0,99,1
VS15119,5.0,7.0,NOT WELL,NONE,NO,CMC,3,139.0,158.0,99,1
VS15119,3.0,12.0,SON NOT WELL,NONE,NO,EL,3,62.0,70.0,99,1
VS15119,5.0,8.0,TAKE CARE OF SON,NONE,NO,CCL,5,104.0,124.0,99,1
VS15119,4.0,2.0,PERSONAL,NONE,NO,EL,1,256.0,238.0,99,1
VS15119,2.0,4.0,GOING TO NATIVE,NONE,NO,EL,12,64.0,80.0,99,1
VS15119,4.0,4.0,PERSONAL,NONE,NO,EL,3,55.0,60.0,99,1
VS15119,3.0,7.0,TAKE CARE OF SON,NONE,NO,CCL,12,199.0,198.0,99,1
VS15119,4.0,3.0,TAKE CARE OF SICK CHILD,NONE,NO,EL,10,38.0,40.0,99,1
VS15119,2.0,12.0,VISIT TO NATIVE,NONE,NO,EL,1,138.0,158.0,99,1
VS15119,6.0,5.0,PERSONAL,NONE,NO,EL,5,105.0,134.0,99,1
VS15119,6.0,6.0,MEDICAL,NONE,NO,CMC,3,52.0,74.0,99,1
VS15119,6.0,6.0,VISIT TO NATIVE,NONE,NO,EL,12,52.0,80.0,99,1
VS15119,2.0,11.0,PERSONAL GROUNDS,NONE,NO,EL,2,242.0,228.0,99,1
VS15119,4.0,4.0,TO TAKE CARE OF SON,NONE,NO,CCL,5,229.0,218.0,99,1
VS15119,6.0,2.0,PERSONAL GROUNDS,NONE,NO,EL,1,76.0,80.0,99,1
VS15119,2.0,9.0,PERSONAL,NONE,NO,EL,1,189.0,192.0,99,1
VS15119,4.0,5.0,PERSONAL,NONE,NO,EL,4,72.0,94.0,99,1
VS15119,4.0,6.0,MATERNITY,NONE,NO,EOL,3,0.0,0.0,99,0
VS15119,4.0,6.0,MATERNITY,NONE,NO,MAT,180,0.0,0.0,99,1
VS15119,2.0,9.0,PERSONAL,NONE,NO,EL,4,185.0,192.0,99,1
VS15119,5.0,5.0,PERSONAL,NONE,NO,EL,5,92.0,114.0,99,1
VS15119,6.0,10.0,PERSONAL,NONE,NO,EL,9,95.0,124.0,99,1
VS15119,3.0,6.0,TAKE CARE OF SON,NONE,NO,CCL,6,72.0,94.0,99,1
VS15119,4.0,5.0,PERSONAL,NONE,NO,EL,3,76.0,94.0,99,1
VS15119,2.0,7.0,PERSONAL,NONE,NO,EL,3,251.0,236.0,99,1
VS15119,3.0,6.0,MEDICAL,NONE,NO,HPL,53,0.0,0.0,99,1
VS15119,4.0,2.0,personal,NONE,NO,EL,2,254.0,238.0,99,1
VS15119,3.0,6.0,MEDICAL,NONE,NO,EMC,9,0.0,0.0,99,1
VS15119,2.0,8.0,SON SICK,NONE,NO,EL,5,39.0,30.0,99,1
VS15119,5.0,7.0,PERSONAL SON NOT WELL,NONE,NO,EL,4,124.0,154.0,99,1
VS15119,2.0,5.0,GOING TO NATIVE,NONE,NO,EL,5,50.0,60.0,99,1
VS15119,5.0,4.0,MEDICAL GROUNDS,NONE,NO,CMC,2,199.0,198.0,99,1
VS15119,2.0,10.0,PERSONAL GROUNDS,NONE,NO,EL,1,184.0,192.0,99,1
VS15119,3.0,2.0,PERSONAL,NONE,NO,EL,3,175.0,182.0,99,1
VS15119,5.0,9.0,NTVE,TO GOTO NATIVE,NO,CL,2,315.0,286.0,99,1
VS15119,5.0,9.0,NTVE,TO GOTO NATIVE,NO,SCL,1,315.0,286.0,99,1
VS15119,5.0,6.0,PWRK,PERSONAL WORK,NO,CL,1,302.0,276.0,99,1
VS15119,3.0,3.0,NTVE,TO GOTO NATIVE,NO,EL,3,304.0,276.0,99,1
VS15119,2.0,10.0,PWRK,PERSONAL WORK,Y,CL,1,315.0,286.0,99,1
VS15119,4.0,1.0,PWRK,PERSONAL WORK,NO,EL,1,312.0,296.0,99,1
VS15119,5.0,8.0,PWRK,PERSONAL WORK,NO,CL,1,315.0,286.0,99,1
VS15119,5.0,11.0,PWRK,PERSONAL WORK,NO,CL,1,315.0,286.0,99,1
VS15119,6.0,10.0,RFUN,TO ATTEND FUNCTION,NO,CL,1,315.0,286.0,99,1
VS15119,6.0,4.0,NTVE,TO GOTO NATIVE,NO,EL,2,302.0,276.0,99,1
VS15119,2.0,1.0,RFUN,TO ATTEND FUNCTION,NO,EL,2,313.0,296.0,99,1
VS15140,,,UNKNOWN,NONE,NO,EL,3,312.0,229.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,310.0,229.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,5,305.0,229.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,5,310.0,209.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,310.0,189.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,313.0,209.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,4,309.0,209.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,307.0,209.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,5,302.0,159.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,5,310.0,169.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,9,301.0,169.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,5,296.0,169.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,3,312.0,189.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,313.0,239.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,311.0,239.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,3,311.0,239.0,32,0
VS15140,,,UNKNOWN,NONE,NO,EL,5,310.0,219.0,32,1
VS15140,,,UNKNOWN,NONE,NO,CMC,40,315.0,149.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,23,292.0,149.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,305.0,209.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,3,312.0,219.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,310.0,219.0,32,1
VS15140,,,UNKNOWN,NONE,NO,EL,2,308.0,219.0,32,1
VS15140,6.0,1.0,NTVE,TO GOTO NATIVE,NO,EL,4,311.0,259.0,32,1
VS15140,6.0,11.0,OTHR,OTHERS,NO,SCL,2,311.0,249.0,32,0
VS15140,3.0,8.0,NTVE,TO GOTO NATIVE,NO,CL,2,311.0,249.0,32,1
VS15140,3.0,12.0,OTHR,OTHERS,NO,SCL,1,311.0,249.0,32,1
VS15140,3.0,12.0,OTHR,OTHERS,Y,CL,1,311.0,249.0,32,1
VS15140,6.0,8.0,NTVE,TO GOTO NATIVE,NO,EL,4,311.0,249.0,32,1
VS15140,4.0,6.0,NTVE,TO GOTO NATIVE,NO,CL,1,311.0,239.0,32,1
VS15140,3.0,11.0,CMTR,MEDICAL TREATMENT,NO,CL,3,311.0,249.0,32,1
VS15140,3.0,11.0,CMTR,MEDICAL TREATMENT,NO,CL,1,311.0,249.0,32,1
VS15283,5.0,1.0,PERSONAL AFFAIR AT CHENNAI,NONE,NO,EL,3,214.0,241.0,23,1
VS15283,5.0,3.0,PERSONAL WORK AT CHENNAI,NONE,NO,EL,2,225.0,251.0,23,1
VS15283,5.0,1.0,PERSONAL AFFAIRS AT CHENNAI,NONE,NO,EL,2,227.0,251.0,23,1
VS15283,2.0,12.0,FATHERS HEALTH CONDITION,NONE,NO,EL,2,84.0,90.0,23,1
VS15283,2.0,12.0,FATHERS HEALTH CONDITION,NONE,NO,EL,11,86.0,90.0,23,1
VS15283,2.0,5.0,FATHERS CEREMONY AT CHENNAI,NONE,NO,EL,2,223.0,251.0,23,1
VS15283,2.0,5.0,FATHERS CEREMONY,NONE,NO,EL,3,220.0,251.0,23,1
VS15283,2.0,10.0,PERSONAL,NONE,NO,EL,2,235.0,241.0,23,1
VS15283,5.0,2.0,FATHERS HEALTH CONDITION,NONE,NO,EL,4,89.0,100.0,23,1
VS15283,5.0,2.0,FATHERS HEALTH CRITICAL,NONE,NO,EL,4,93.0,100.0,23,1
VS15283,3.0,8.0,PERSONAL WORK AT CHENAI,NONE,NO,EL,2,233.0,241.0,23,1
VS15283,6.0,6.0,PERSONAL WORK,NONE,NO,EL,2,87.0,100.0,23,1
VS15283,6.0,6.0,PERSONAL WORK AT MADURAI,NONE,NO,EL,1,86.0,100.0,23,1
VS15283,3.0,9.0,PERSONAL WORK AT CHENNAI,NONE,NO,EL,1,232.0,241.0,23,1
VS15283,3.0,12.0,PERSONAL WORK,NONE,NO,EL,2,82.0,90.0,23,1
VS15283,6.0,12.0,PERSONAL WORK AT CHENNAI,NONE,NO,EL,1,231.0,241.0,23,1
VS15283,6.0,12.0,ILLNESS OF FATHER,NONE,NO,EL,14,217.0,241.0,23,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,189.0,30.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,5,189.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,4,185.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,5,200.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,200.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,5,195.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,15,180.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,166.0,10.0,104,1
VS15329,,,UNKNOWN,NONE,NO,ELM,29,151.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,2,193.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,208.0,30.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,3,205.0,30.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,220.0,40.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,2,218.0,40.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,4,214.0,40.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,5,138.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,138.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,5,133.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,5,133.0,10.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,5,148.0,10.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,4,148.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,LEC,7,138.0,10.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,2,124.0,54.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,26,124.0,2.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,4,139.0,12.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,4,139.0,12.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,6,139.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,ELM,19,120.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,LEC,8,110.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,5,125.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,5,120.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,120.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,3,117.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,ELM,4,128.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CMC,15,167.0,10.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,42,167.0,10.0,104,0
VS15329,,,UNKNOWN,NONE,NO,CMC,5,167.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EMC,34,0.0,0.0,104,0
VS15329,,,UNKNOWN,NONE,NO,ELM,34,133.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,5,138.0,0.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,4,149.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,7,142.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,3,150.0,10.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,5,137.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,152.0,30.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,4,0.0,20.0,104,0
VS15329,,,UNKNOWN,NONE,NO,EL,4,177.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,EL,3,174.0,20.0,104,1
VS15329,,,UNKNOWN,NONE,NO,CCL,5,174.0,20.0,104,1
VS15329,4.0,1.0,Urgent Domestic Work at Native,NONE,NO,EL,2,239.0,60.0,104,1
VS15329,4.0,5.0,FAMILY FUNCTION,NONE,NO,EL,5,138.0,0.0,104,1
VS15329,2.0,3.0,MEDICAL GROUNDS,NONE,NO,EL,42,167.0,10.0,104,0
VS15329,4.0,12.0,not well,NONE,NO,EL,1,241.0,60.0,104,1
VS15329,3.0,12.0,WELL BEING OF CHILDREN,NONE,NO,CCL,5,174.0,20.0,104,1
VS15329,3.0,9.0,LTC TO API (WELL BEING OF CHIL,NONE,NO,CCL,5,200.0,20.0,104,1
VS15329,5.0,9.0,VISIT TO NATIVE,NONE,NO,EL,3,150.0,10.0,104,1
VS15329,6.0,1.0,WELL BEING OF CHILDREN,NONE,NO,CCL,4,0.0,20.0,104,0
VS15329,2.0,10.0,TAKE CARE OF KIDS,NONE,NO,CCL,5,152.0,30.0,104,1
VS15329,3.0,9.0,KNEE ARTHOROSCOPY,NONE,NO,CMC,15,180.0,0.0,104,1
VS15329,5.0,8.0,VIRAL FEVER,NONE,NO,CMC,5,200.0,20.0,104,1
VS15329,2.0,4.0,BAKERS CYCST SURGERY,NONE,NO,EMC,34,0.0,0.0,104,0
VS15329,2.0,4.0,BAKERS CYCST SURGERY,NONE,NO,CMC,5,167.0,0.0,104,1
VS15329,2.0,4.0,MEDICAL GROUNDS,NONE,NO,ELM,34,133.0,0.0,104,1
VS15329,4.0,11.0,TAKE CARE OF SON,NONE,NO,EL,3,174.0,20.0,104,1
VS15329,3.0,7.0,MEDICAL,NONE,NO,CMC,5,189.0,20.0,104,1
VS15329,3.0,7.0,PERSONAL WORK AT NATIVE,NONE,NO,EL,4,185.0,20.0,104,1
VS15329,3.0,10.0,UNDERGONE SURGERY,NONE,NO,ELM,29,151.0,0.0,104,1
VS15329,2.0,11.0,spouse hospitalised,NONE,NO,EL,5,195.0,20.0,104,1
VS15329,2.0,11.0,for the well being of children,NONE,NO,CCL,5,166.0,10.0,104,1
VS15329,5.0,2.0,MEDICAL GROUNDS,NONE,NO,CMC,15,167.0,10.0,104,1
VS15329,2.0,7.0,GOING TO NATIVE,NONE,NO,EL,2,227.0,50.0,104,1
VS15329,5.0,4.0,WELL BEING OF CHILDREN,NONE,NO,CCL,5,189.0,30.0,104,1
VS15329,3.0,10.0,LTC TO HOME TOWN,NONE,NO,EL,4,177.0,20.0,104,1
VS15329,4.0,3.0,Not well,NONE,NO,CMC,3,284.0,84.0,104,1
VS15329,2.0,5.0,NTVE,TO GOTO NATIVE,NO,CL,2,284.0,84.0,104,1
VS15329,3.0,11.0,NTVE,TO GOTO NATIVE,NO,EL,2,267.0,70.0,104,1
VS15329,3.0,11.0,NTVE,TO GOTO NATIVE,NO,CL,1,267.0,70.0,104,1
VS15329,3.0,11.0,NTVE,TO GOTO NATIVE,NO,CL,1,267.0,70.0,104,1
VS15329,4.0,8.0,PWRK,PERSONAL WORK,Y,CL,1,299.0,94.0,104,1
VS15329,4.0,8.0,SMTR,MEDICAL TREATMENT,NO,CMC,2,299.0,90.0,104,1
VS15329,4.0,5.0,OTHR,OTHERS,NO,CCL,5,284.0,84.0,104,1
VS15329,4.0,5.0,OTHR,OTHERS,NO,SCL,1,284.0,84.0,104,1
VS15329,6.0,1.0,SMTR,MEDICAL TREATMENT,NO,CL,1,282.0,80.0,104,1
VS15329,2.0,6.0,OTHR,OTHERS,Y,CL,1,284.0,84.0,104,1
